account_id,platform,date,balance,equity,floating_pnl,credit,margin_level
AK7W1DAKRM,MT5,2025-08-04,23341.13,23405.83,-35.3,100,
AK7W1DAKRM,MT5,2025-08-05,23514.59,23480.26,-34.33,0,197.06
AK7W1DAKRM,MT5,2025-08-06,23909.47,24049.77,90.3,50,127.2
AK7W1DAKRM,MT5,2025-08-07,23876.62,23839.14,-37.48,0,92.37
AK7W1DAKRM,MT5,2025-08-08,23996.87,23998.28,1.41,0,138.91
AK7W1DAKRM,MT5,2025-08-09,23765.23,23737.97,-77.26,50,202.47
AK7W1DAKRM,MT5,2025-08-10,23263.92,23274.34,10.42,0,123.36
AK7W1DAKRM,MT5,2025-08-11,23157.71,23175.26,17.55,0,165.82
AK7W1DAKRM,MT5,2025-08-12,23296.79,23525.81,29.02,200,207.41
AK7W1DAKRM,MT5,2025-08-13,23132.55,23233.59,51.04,50,145.63
A38DIUOVW1,cTrader,2025-07-10,13519.78,13708.24,-11.54,200,99.63
A38DIUOVW1,cTrader,2025-07-11,13310.48,13277.21,-33.27,0,207.55
A38DIUOVW1,cTrader,2025-07-12,13257.43,13268.44,-38.99,50,173.24
A38DIUOVW1,cTrader,2025-07-13,13418.56,13515.63,-2.93,100,258.77
A38DIUOVW1,cTrader,2025-07-14,13425.44,13395.37,-30.07,0,205.93
A38DIUOVW1,cTrader,2025-07-15,13639.28,13692.41,-46.87,100,189.05
A38DIUOVW1,cTrader,2025-07-16,13398.72,13384.36,-14.36,0,158.27
A38DIUOVW1,cTrader,2025-07-17,13356.9,13405.35,-51.55,100,147.05
A38DIUOVW1,cTrader,2025-07-18,13388.81,13564.97,-23.84,200,223.69
A38DIUOVW1,cTrader,2025-07-19,13514.33,13519.15,4.82,0,92.12
A38DIUOVW1,cTrader,2025-07-20,13283.64,13292.62,8.98,0,122.56
A38DIUOVW1,cTrader,2025-07-21,13412.83,13608.57,-4.26,200,
A38DIUOVW1,cTrader,2025-07-22,13456.35,13449.12,-7.23,0,154.73
A38DIUOVW1,cTrader,2025-07-23,13756.43,13869.86,13.43,100,105.58
A38DIUOVW1,cTrader,2025-07-24,14109.93,14092.1,-67.83,50,189.39
A38DIUOVW1,cTrader,2025-07-25,14388.42,14430.49,-7.93,50,129.55
A38DIUOVW1,cTrader,2025-07-26,14281.51,14277.43,-4.08,0,161.03
A38DIUOVW1,cTrader,2025-07-27,13943.69,13904.67,-39.02,0,263.26
A38DIUOVW1,cTrader,2025-07-28,13639.63,13810.23,-29.4,200,
A38DIUOVW1,cTrader,2025-07-29,13844.44,13845.48,1.04,0,226.83
A38DIUOVW1,cTrader,2025-07-30,14062.8,14006.84,-55.96,0,97.83
A38DIUOVW1,cTrader,2025-07-31,13927.82,13900.75,-27.07,0,291.51
A38DIUOVW1,cTrader,2025-08-01,14095.85,14331.3,35.45,200,205.29
A38DIUOVW1,cTrader,2025-08-02,14177.06,14295.37,18.31,100,293.73
A38DIUOVW1,cTrader,2025-08-03,13957.25,13981.78,24.53,0,171.3
A38DIUOVW1,cTrader,2025-08-04,13822.77,13850.3,27.53,0,129.36
A38DIUOVW1,cTrader,2025-08-05,13499.76,13515.01,15.25,0,260.53
A38DIUOVW1,cTrader,2025-08-06,13498.25,13472.15,-26.1,0,151.41
A38DIUOVW1,cTrader,2025-08-07,13339.04,13363.24,24.2,0,214.79
A38DIUOVW1,cTrader,2025-08-08,13593.36,13827.2,33.84,200,139.89
A38DIUOVW1,cTrader,2025-08-09,14039.66,14120.69,31.03,50,188.32
A38DIUOVW1,cTrader,2025-08-10,13963.46,13974.17,10.71,0,93.47
A38DIUOVW1,cTrader,2025-08-11,14039.26,14043.1,3.84,0,180.97
A38DIUOVW1,cTrader,2025-08-12,14044.34,14019.86,-24.48,0,225.63
A38DIUOVW1,cTrader,2025-08-13,14090.15,14352.38,62.23,200,199.37
AKVPUC8D1W,cTrader,2025-07-10,12035.71,12115.98,30.27,50,156.91
AKVPUC8D1W,cTrader,2025-07-11,12093.29,12123.87,-19.42,50,92.13
AKVPUC8D1W,cTrader,2025-07-12,11783.37,11799.53,16.16,0,81.84
AKVPUC8D1W,cTrader,2025-07-13,11352.62,11559.27,6.65,200,218.7
AKVPUC8D1W,cTrader,2025-07-14,11112.3,11095.35,-16.95,0,235.25
AKVPUC8D1W,cTrader,2025-07-15,11389.56,11334.97,-54.59,0,213.84
AKVPUC8D1W,cTrader,2025-07-16,11345.47,11560.47,15.0,200,276.85
AKVPUC8D1W,cTrader,2025-07-17,11328.9,11506.28,-22.62,200,281.18
AKVPUC8D1W,cTrader,2025-07-18,11432.66,11438.02,5.36,0,148.9
AKVPUC8D1W,cTrader,2025-07-19,11478.61,11545.66,-32.95,100,91.13
AKVPUC8D1W,cTrader,2025-07-20,11362.74,11475.76,13.02,100,231.94
AKVPUC8D1W,cTrader,2025-07-21,11160.97,11309.6,48.63,100,169.34
AKVPUC8D1W,cTrader,2025-07-22,11199.84,11404.08,4.24,200,151.63
AKVPUC8D1W,cTrader,2025-07-23,11009.23,11206.79,-2.44,200,202.54
AKVPUC8D1W,cTrader,2025-07-24,10950.93,11147.99,-2.94,200,231.61
AKVPUC8D1W,cTrader,2025-07-25,10866.58,10835.57,-31.01,0,251.38
AKVPUC8D1W,cTrader,2025-07-26,10880.45,10908.88,28.43,0,237.59
AKVPUC8D1W,cTrader,2025-07-27,10938.49,10982.39,-6.1,50,239.76
AKVPUC8D1W,cTrader,2025-07-28,11349.12,11338.04,-11.08,0,86.92
AKVPUC8D1W,cTrader,2025-07-29,11515.15,11732.68,17.53,200,249.35
AKVPUC8D1W,cTrader,2025-07-30,11617.81,11690.95,23.14,50,192.77
AKVPUC8D1W,cTrader,2025-07-31,11649.73,11850.64,0.91,200,
AKVPUC8D1W,cTrader,2025-08-01,11798.96,11903.73,54.77,50,248.98
AKVPUC8D1W,cTrader,2025-08-02,11919.66,11899.74,-19.92,0,242.44
AKVPUC8D1W,cTrader,2025-08-03,12139.1,12164.52,-24.58,50,231.7
AKVPUC8D1W,cTrader,2025-08-04,12183.82,12152.67,-31.15,0,87.38
AKVPUC8D1W,cTrader,2025-08-05,12004.73,12148.16,43.43,100,81.44
AKVPUC8D1W,cTrader,2025-08-06,12116.88,12108.31,-8.57,0,
AKVPUC8D1W,cTrader,2025-08-07,12113.89,12082.47,-31.42,0,
AKVPUC8D1W,cTrader,2025-08-08,11982.45,12179.2,-3.25,200,
AKVPUC8D1W,cTrader,2025-08-09,12136.91,12307.45,-29.46,200,92.05
AKVPUC8D1W,cTrader,2025-08-10,12067.22,12157.92,40.7,50,196.04
AKVPUC8D1W,cTrader,2025-08-11,11939.74,12006.6,16.86,50,207.56
AKVPUC8D1W,cTrader,2025-08-12,11985.34,11996.87,11.53,0,297.74
AKVPUC8D1W,cTrader,2025-08-13,11798.95,11876.73,-22.22,100,146.58
ACAQVKIZZQ,MT5,2025-07-10,33287.41,33319.4,31.99,0,194.27
ACAQVKIZZQ,MT5,2025-07-11,33112.81,33237.24,124.43,0,276.2
ACAQVKIZZQ,MT5,2025-07-12,33256.83,33487.58,30.75,200,236.93
ACAQVKIZZQ,MT5,2025-07-13,33010.31,33137.67,77.36,50,238.19
ACAQVKIZZQ,MT5,2025-07-14,33309.93,33434.42,124.49,0,283.22
ACAQVKIZZQ,MT5,2025-07-15,33316.89,33567.0,50.11,200,277.41
ACAQVKIZZQ,MT5,2025-07-16,33154.04,33066.23,-187.81,100,82.86
ACAQVKIZZQ,MT5,2025-07-17,33385.96,33434.85,-1.11,50,190.07
ACAQVKIZZQ,MT5,2025-07-18,33522.62,33657.88,-64.74,200,174.36
ACAQVKIZZQ,MT5,2025-07-19,33842.43,33979.78,87.35,50,268.28
ACAQVKIZZQ,MT5,2025-07-20,34015.46,33948.46,-67.0,0,
ACAQVKIZZQ,MT5,2025-07-21,34129.16,34280.19,-48.97,200,134.48
ACAQVKIZZQ,MT5,2025-07-22,34060.24,34143.39,83.15,0,92.43
ACAQVKIZZQ,MT5,2025-07-23,34064.82,34254.02,-10.8,200,217.36
ACAQVKIZZQ,MT5,2025-07-24,33881.22,33842.55,-38.67,0,170.61
ACAQVKIZZQ,MT5,2025-07-25,33921.94,33997.27,-24.67,100,153.91
ACAQVKIZZQ,MT5,2025-07-26,34264.16,34303.58,-60.58,100,125.36
ACAQVKIZZQ,MT5,2025-07-27,34290.66,34444.17,153.51,0,170.45
ACAQVKIZZQ,MT5,2025-07-28,34102.87,34206.51,53.64,50,260.56
ACAQVKIZZQ,MT5,2025-07-29,33922.7,33998.89,76.19,0,83.0
ACAQVKIZZQ,MT5,2025-07-30,34000.15,34173.79,73.64,100,189.04
ACAQVKIZZQ,MT5,2025-07-31,33784.87,33863.52,-121.35,200,274.02
ACAQVKIZZQ,MT5,2025-08-01,33468.21,33359.53,-108.68,0,
ACAQVKIZZQ,MT5,2025-08-02,33328.17,33329.82,-98.35,100,156.08
ACAQVKIZZQ,MT5,2025-08-03,33532.67,33686.38,153.71,0,129.34
ACAQVKIZZQ,MT5,2025-08-04,33906.16,33813.88,-92.28,0,200.92
ACAQVKIZZQ,MT5,2025-08-05,33545.37,33561.57,-33.8,50,186.0
ACAQVKIZZQ,MT5,2025-08-06,33657.5,33791.28,83.78,50,177.14
ACAQVKIZZQ,MT5,2025-08-07,33711.95,33992.81,80.86,200,167.8
ACAQVKIZZQ,MT5,2025-08-08,33705.49,33588.59,-116.9,0,139.21
ACAQVKIZZQ,MT5,2025-08-09,33386.84,33406.36,-30.48,50,241.14
ACAQVKIZZQ,MT5,2025-08-10,33643.73,33766.89,123.16,0,229.73
ACAQVKIZZQ,MT5,2025-08-11,33505.66,33724.07,118.41,100,88.26
ACAQVKIZZQ,MT5,2025-08-12,33292.81,33266.62,-76.19,50,269.97
ACAQVKIZZQ,MT5,2025-08-13,33066.3,33126.3,-40.0,100,211.28
AJFC2V37PQ,cTrader,2025-07-10,17191.5,17371.91,-19.59,200,159.05
AJFC2V37PQ,cTrader,2025-07-11,17119.93,17043.62,-76.31,0,126.1
AJFC2V37PQ,cTrader,2025-07-12,17039.45,17060.83,21.38,0,93.92
AJFC2V37PQ,cTrader,2025-07-13,17261.79,17291.06,-20.73,50,281.03
AJFC2V37PQ,cTrader,2025-07-14,17289.72,17417.27,27.55,100,108.38
AJFC2V37PQ,cTrader,2025-07-15,17134.82,17416.79,81.97,200,
AJFC2V37PQ,cTrader,2025-07-16,16981.34,17061.52,30.18,50,296.18
AJFC2V37PQ,cTrader,2025-07-17,17302.75,17316.77,-35.98,50,
AJFC2V37PQ,cTrader,2025-07-18,17386.97,17378.65,-8.32,0,240.98
AJFC2V37PQ,cTrader,2025-07-19,17521.12,17688.94,-32.18,200,178.39
AJFC2V37PQ,cTrader,2025-07-20,17649.31,17843.08,-6.23,200,179.72
AJFC2V37PQ,cTrader,2025-07-21,17258.56,17276.01,17.45,0,280.93
AJFC2V37PQ,cTrader,2025-07-22,17345.81,17385.36,39.55,0,126.09
AJFC2V37PQ,cTrader,2025-07-23,17759.47,17890.76,31.29,100,146.77
AJFC2V37PQ,cTrader,2025-07-24,17740.2,17832.8,-7.4,100,136.62
AJFC2V37PQ,cTrader,2025-07-25,17566.18,17563.78,-2.4,0,265.47
AJFC2V37PQ,cTrader,2025-07-26,17571.94,17590.78,18.84,0,139.84
AJFC2V37PQ,cTrader,2025-07-27,17081.63,17101.6,-30.03,50,209.61
AJFC2V37PQ,cTrader,2025-07-28,17215.02,17271.49,56.47,0,130.08
AJFC2V37PQ,cTrader,2025-07-29,17154.03,17301.79,47.76,100,134.04
AJFC2V37PQ,cTrader,2025-07-30,17176.26,17232.37,6.11,50,268.12
AJFC2V37PQ,cTrader,2025-07-31,17129.07,17133.83,4.76,0,287.27
AJFC2V37PQ,cTrader,2025-08-01,17120.05,17196.55,26.5,50,236.42
AJFC2V37PQ,cTrader,2025-08-02,17243.62,17210.0,-33.62,0,232.5
AJFC2V37PQ,cTrader,2025-08-03,17212.93,17298.05,-14.88,100,152.11
AJFC2V37PQ,cTrader,2025-08-04,17467.47,17597.88,-69.59,200,83.27
AJFC2V37PQ,cTrader,2025-08-05,17210.8,17139.3,-71.5,0,132.99
AJFC2V37PQ,cTrader,2025-08-06,17163.75,17177.34,13.59,0,263.32
AJFC2V37PQ,cTrader,2025-08-07,17027.68,17048.94,21.26,0,186.93
AJFC2V37PQ,cTrader,2025-08-08,16742.64,16715.15,-27.49,0,276.45
AJFC2V37PQ,cTrader,2025-08-09,16657.28,16706.23,48.95,0,132.74
AJFC2V37PQ,cTrader,2025-08-10,16155.26,16313.26,-42.0,200,197.11
AJFC2V37PQ,cTrader,2025-08-11,16032.44,16024.22,-8.22,0,257.62
AJFC2V37PQ,cTrader,2025-08-12,15765.02,15796.33,-18.69,50,212.96
AJFC2V37PQ,cTrader,2025-08-13,16038.89,16038.11,-0.78,0,230.65
AJD84U89YJ,MT5,2025-07-10,6709.37,6681.63,-27.74,0,133.28
AJD84U89YJ,MT5,2025-07-11,6667.11,6668.67,1.56,0,229.41
AJD84U89YJ,MT5,2025-07-12,6409.99,6450.38,-9.61,50,270.82
AJD84U89YJ,MT5,2025-07-13,6348.13,6357.5,9.37,0,184.57
AJD84U89YJ,MT5,2025-07-14,6206.95,6251.92,-5.03,50,292.04
AJD84U89YJ,MT5,2025-07-15,6271.18,6248.56,-22.62,0,168.61
AJD84U89YJ,MT5,2025-07-16,6337.47,6538.2,0.73,200,
AJD84U89YJ,MT5,2025-07-17,6232.94,6239.07,6.13,0,227.88
AJD84U89YJ,MT5,2025-07-18,6187.12,6238.2,1.08,50,236.64
AJD84U89YJ,MT5,2025-07-19,6173.76,6206.26,-17.5,50,107.86
AJD84U89YJ,MT5,2025-07-20,5840.09,5882.75,-7.34,50,297.07
AJD84U89YJ,MT5,2025-07-21,5316.46,5332.76,16.3,0,145.66
AJD84U89YJ,MT5,2025-07-22,5559.01,5543.63,-15.38,0,88.87
AJD84U89YJ,MT5,2025-07-23,5739.36,5934.31,-5.05,200,152.67
AJD84U89YJ,MT5,2025-07-24,5620.28,5612.34,-7.94,0,149.67
AJD84U89YJ,MT5,2025-07-25,5692.94,5729.48,-13.46,50,80.63
AJD84U89YJ,MT5,2025-07-26,5892.13,5908.74,16.61,0,92.88
AJD84U89YJ,MT5,2025-07-27,5794.64,5884.79,-9.85,100,283.84
AJD84U89YJ,MT5,2025-07-28,5698.04,5801.32,3.28,100,231.5
AJD84U89YJ,MT5,2025-07-29,5797.11,5791.33,-5.78,0,207.96
AJD84U89YJ,MT5,2025-07-30,5663.13,5866.3,3.17,200,101.32
AJD84U89YJ,MT5,2025-07-31,5272.19,5491.39,19.2,200,90.81
AJD84U89YJ,MT5,2025-08-01,5358.45,5571.81,13.36,200,226.92
AJD84U89YJ,MT5,2025-08-02,5532.06,5630.84,-1.22,100,237.55
AJD84U89YJ,MT5,2025-08-03,5439.01,5431.93,-7.08,0,119.75
AJD84U89YJ,MT5,2025-08-04,5286.72,5482.7,-4.02,200,120.36
AJD84U89YJ,MT5,2025-08-05,5123.36,5110.83,-12.53,0,155.34
AJD84U89YJ,MT5,2025-08-06,5408.29,5414.67,6.38,0,172.94
AJD84U89YJ,MT5,2025-08-07,5916.37,6112.25,-4.12,200,85.53
AJD84U89YJ,MT5,2025-08-08,5901.38,5961.32,9.94,50,177.08
AJD84U89YJ,MT5,2025-08-09,6022.38,6028.42,6.04,0,100.53
AJD84U89YJ,MT5,2025-08-10,6024.6,6039.71,15.11,0,221.77
AJD84U89YJ,MT5,2025-08-11,6040.16,6231.88,-8.28,200,
AJD84U89YJ,MT5,2025-08-12,6204.22,6247.66,-6.56,50,254.6
AJD84U89YJ,MT5,2025-08-13,6105.84,6106.44,0.6,0,
AMLY4LYK83,MT5,2025-07-10,30452.53,30356.33,-96.2,0,268.71
AMLY4LYK83,MT5,2025-07-11,30288.95,30222.21,-66.74,0,94.3
AMLY4LYK83,MT5,2025-07-12,30285.95,30377.48,-8.47,100,278.8
AMLY4LYK83,MT5,2025-07-13,30310.27,30247.9,-62.37,0,181.74
AMLY4LYK83,MT5,2025-07-14,30270.95,30269.63,-1.32,0,206.67
AMLY4LYK83,MT5,2025-07-15,30412.4,30450.0,37.6,0,262.61
AMLY4LYK83,MT5,2025-07-16,30489.24,30455.0,-84.24,50,196.79
AMLY4LYK83,MT5,2025-07-17,30533.42,30615.84,-17.58,100,
AMLY4LYK83,MT5,2025-07-18,30582.43,30771.6,89.17,100,253.77
AMLY4LYK83,MT5,2025-07-19,30762.85,30708.71,-54.14,0,231.63
AMLY4LYK83,MT5,2025-07-20,30816.69,30866.68,49.99,0,117.57
AMLY4LYK83,MT5,2025-07-21,31274.8,31349.91,25.11,50,117.55
AMLY4LYK83,MT5,2025-07-22,30984.3,31140.85,56.55,100,234.68
AMLY4LYK83,MT5,2025-07-23,31068.64,31252.38,-16.26,200,291.03
AMLY4LYK83,MT5,2025-07-24,30700.4,30806.77,56.37,50,158.72
AMLY4LYK83,MT5,2025-07-25,30837.81,31089.85,52.04,200,284.94
AMLY4LYK83,MT5,2025-07-26,30714.47,30981.4,66.93,200,80.82
AMLY4LYK83,MT5,2025-07-27,31187.55,31241.36,3.81,50,295.74
AMLY4LYK83,MT5,2025-07-28,30863.06,30922.66,-40.4,100,275.3
AMLY4LYK83,MT5,2025-07-29,30453.16,30397.19,-55.97,0,205.8
AMLY4LYK83,MT5,2025-07-30,30353.12,30353.07,-50.05,50,139.03
AMLY4LYK83,MT5,2025-07-31,30203.73,30302.47,-1.26,100,179.02
AMLY4LYK83,MT5,2025-08-01,29854.98,29907.03,2.05,50,223.89
AMLY4LYK83,MT5,2025-08-02,29831.63,29757.52,-74.11,0,268.91
AMLY4LYK83,MT5,2025-08-03,29766.65,29781.97,15.32,0,177.14
AMLY4LYK83,MT5,2025-08-04,29697.75,29622.36,-75.39,0,243.44
AMLY4LYK83,MT5,2025-08-05,30004.98,30120.47,65.49,50,102.24
AMLY4LYK83,MT5,2025-08-06,30161.47,30266.31,54.84,50,
AMLY4LYK83,MT5,2025-08-07,29849.36,29906.38,-42.98,100,
AMLY4LYK83,MT5,2025-08-08,29664.55,29680.02,15.47,0,252.03
AMLY4LYK83,MT5,2025-08-09,29760.7,29940.35,-20.35,200,284.11
AMLY4LYK83,MT5,2025-08-10,29542.8,29652.12,9.32,100,248.09
AMLY4LYK83,MT5,2025-08-11,29604.6,29580.61,-23.99,0,202.24
AMLY4LYK83,MT5,2025-08-12,29744.74,29814.05,-30.69,100,213.92
AMLY4LYK83,MT5,2025-08-13,29559.66,29622.32,12.66,50,80.09
ALL8OS9XTO,MT5,2025-07-10,30011.04,30196.77,-14.27,200,179.46
ALL8OS9XTO,MT5,2025-07-11,30104.33,30288.05,-16.28,200,180.61
ALL8OS9XTO,MT5,2025-07-12,29883.39,30073.63,-9.76,200,103.71
ALL8OS9XTO,MT5,2025-07-13,30120.56,30286.28,115.72,50,229.61
ALL8OS9XTO,MT5,2025-07-14,30096.42,30340.38,43.96,200,169.45
ALL8OS9XTO,MT5,2025-07-15,30144.62,30176.07,-68.55,100,275.26
ALL8OS9XTO,MT5,2025-07-16,30194.94,30358.25,63.31,100,256.94
ALL8OS9XTO,MT5,2025-07-17,30178.73,30214.51,-64.22,100,266.06
ALL8OS9XTO,MT5,2025-07-18,30510.95,30503.88,-7.07,0,169.24
ALL8OS9XTO,MT5,2025-07-19,30585.71,30656.96,-28.75,100,262.21
ALL8OS9XTO,MT5,2025-07-20,30624.7,30724.42,49.72,50,97.42
ALL8OS9XTO,MT5,2025-07-21,30691.08,30569.2,-121.88,0,177.68
ALL8OS9XTO,MT5,2025-07-22,30665.0,30686.11,-28.89,50,138.96
ALL8OS9XTO,MT5,2025-07-23,30563.32,30635.92,72.6,0,
ALL8OS9XTO,MT5,2025-07-24,30308.08,30362.28,54.2,0,84.1
ALL8OS9XTO,MT5,2025-07-25,30154.82,30133.16,-21.66,0,192.88
ALL8OS9XTO,MT5,2025-07-26,30215.25,30320.13,54.88,50,212.31
ALL8OS9XTO,MT5,2025-07-27,30304.54,30229.24,-75.3,0,245.62
ALL8OS9XTO,MT5,2025-07-28,29964.38,29969.48,5.1,0,231.24
ALL8OS9XTO,MT5,2025-07-29,29978.87,30122.6,43.73,100,152.45
ALL8OS9XTO,MT5,2025-07-30,29718.73,29870.34,101.61,50,289.08
ALL8OS9XTO,MT5,2025-07-31,29353.82,29524.38,70.56,100,255.95
ALL8OS9XTO,MT5,2025-08-01,29355.58,29331.71,-73.87,50,132.82
ALL8OS9XTO,MT5,2025-08-02,29193.8,29399.82,6.02,200,257.98
ALL8OS9XTO,MT5,2025-08-03,29384.93,29423.16,-11.77,50,261.97
ALL8OS9XTO,MT5,2025-08-04,29664.78,29767.47,-97.31,200,189.21
ALL8OS9XTO,MT5,2025-08-05,29555.22,29582.37,27.15,0,127.02
ALL8OS9XTO,MT5,2025-08-06,29513.51,29591.34,-22.17,100,104.66
ALL8OS9XTO,MT5,2025-08-07,29252.55,29296.18,-56.37,100,114.27
ALL8OS9XTO,MT5,2025-08-08,28709.72,28749.7,-10.02,50,
ALL8OS9XTO,MT5,2025-08-09,28910.03,29082.28,172.25,0,
ALL8OS9XTO,MT5,2025-08-10,28887.77,28915.56,27.79,0,288.38
ALL8OS9XTO,MT5,2025-08-11,28682.37,28681.95,-0.42,0,
ALL8OS9XTO,MT5,2025-08-12,28457.08,28507.01,-0.07,50,197.42
ALL8OS9XTO,MT5,2025-08-13,28198.89,28171.54,-27.35,0,208.81
AK5RBW2ZLA,cTrader,2025-07-10,16124.85,16122.24,-2.61,0,85.39
AK5RBW2ZLA,cTrader,2025-07-11,16100.72,16181.48,-19.24,100,181.09
AK5RBW2ZLA,cTrader,2025-07-12,16066.85,16107.0,40.15,0,244.61
AK5RBW2ZLA,cTrader,2025-07-13,15772.58,15938.4,-34.18,200,143.69
AK5RBW2ZLA,cTrader,2025-07-14,15904.76,15878.49,-26.27,0,94.05
AK5RBW2ZLA,cTrader,2025-07-15,16274.04,16411.66,37.62,100,270.46
AK5RBW2ZLA,cTrader,2025-07-16,16484.46,16562.47,-21.99,100,224.61
AK5RBW2ZLA,cTrader,2025-07-17,16795.72,16757.32,-38.4,0,179.92
AK5RBW2ZLA,cTrader,2025-07-18,16746.09,16852.35,6.26,100,106.57
AK5RBW2ZLA,cTrader,2025-07-19,16737.24,16730.72,-56.52,50,175.01
AK5RBW2ZLA,cTrader,2025-07-20,16619.8,16620.63,0.83,0,102.84
AK5RBW2ZLA,cTrader,2025-07-21,16485.16,16444.13,-41.03,0,290.72
AK5RBW2ZLA,cTrader,2025-07-22,16575.13,16561.49,-13.64,0,242.06
AK5RBW2ZLA,cTrader,2025-07-23,16683.42,16688.37,4.95,0,209.88
AK5RBW2ZLA,cTrader,2025-07-24,16645.99,16854.91,8.92,200,187.9
AK5RBW2ZLA,cTrader,2025-07-25,16309.47,16510.82,1.35,200,104.43
AK5RBW2ZLA,cTrader,2025-07-26,16200.9,16230.85,29.95,0,150.29
AK5RBW2ZLA,cTrader,2025-07-27,16050.2,16242.8,-7.4,200,120.68
AK5RBW2ZLA,cTrader,2025-07-28,15808.52,15798.34,-10.18,0,218.06
AK5RBW2ZLA,cTrader,2025-07-29,15651.52,15608.43,-43.09,0,186.39
AK5RBW2ZLA,cTrader,2025-07-30,15427.54,15541.92,14.38,100,185.77
AK5RBW2ZLA,cTrader,2025-07-31,15306.87,15498.08,-8.79,200,114.18
AK5RBW2ZLA,cTrader,2025-08-01,15536.97,15619.01,32.04,50,
AK5RBW2ZLA,cTrader,2025-08-02,15863.15,15916.0,-47.15,100,158.59
AK5RBW2ZLA,cTrader,2025-08-03,16036.97,16178.0,-58.97,200,146.33
AK5RBW2ZLA,cTrader,2025-08-04,16216.59,16408.73,-7.86,200,265.22
AK5RBW2ZLA,cTrader,2025-08-05,16005.26,16034.06,-21.2,50,
AK5RBW2ZLA,cTrader,2025-08-06,16030.46,16251.92,21.46,200,282.44
AK5RBW2ZLA,cTrader,2025-08-07,16255.41,16258.56,3.15,0,81.84
AK5RBW2ZLA,cTrader,2025-08-08,16136.73,16138.41,1.68,0,93.49
AK5RBW2ZLA,cTrader,2025-08-09,15864.87,15850.66,-14.21,0,186.0
AK5RBW2ZLA,cTrader,2025-08-10,16547.71,16588.09,-9.62,50,103.05
AK5RBW2ZLA,cTrader,2025-08-11,16471.24,16419.56,-51.68,0,215.44
AK5RBW2ZLA,cTrader,2025-08-12,16416.27,16667.5,51.23,200,220.23
AK5RBW2ZLA,cTrader,2025-08-13,16025.95,15995.89,-30.06,0,
AZSJ49ITN7,MT5,2025-07-10,46270.23,46366.02,-104.21,200,285.31
AZSJ49ITN7,MT5,2025-07-11,45972.76,45881.32,-191.44,100,167.85
AZSJ49ITN7,MT5,2025-07-12,46107.19,46120.08,-37.11,50,188.65
AZSJ49ITN7,MT5,2025-07-13,45864.37,46136.39,72.02,200,160.32
AZSJ49ITN7,MT5,2025-07-14,45508.83,45613.6,4.77,100,196.93
AZSJ49ITN7,MT5,2025-07-15,45524.23,45659.28,35.05,100,297.01
AZSJ49ITN7,MT5,2025-07-16,45677.02,45756.76,79.74,0,
AZSJ49ITN7,MT5,2025-07-17,45823.44,46000.66,-22.78,200,177.63
AZSJ49ITN7,MT5,2025-07-18,45869.63,46009.56,89.93,50,262.17
AZSJ49ITN7,MT5,2025-07-19,46382.76,46411.56,28.8,0,295.61
AZSJ49ITN7,MT5,2025-07-20,46157.31,46031.38,-125.93,0,125.33
AZSJ49ITN7,MT5,2025-07-21,46050.93,46284.81,33.88,200,160.62
AZSJ49ITN7,MT5,2025-07-22,45963.6,46132.1,-31.5,200,251.94
AZSJ49ITN7,MT5,2025-07-23,45821.3,45871.95,-149.35,200,247.62
AZSJ49ITN7,MT5,2025-07-24,45932.56,45973.01,40.45,0,267.33
AZSJ49ITN7,MT5,2025-07-25,45996.77,46193.37,96.6,100,220.44
AZSJ49ITN7,MT5,2025-07-26,46061.7,46097.23,35.53,0,210.22
AZSJ49ITN7,MT5,2025-07-27,46087.95,46182.72,44.77,50,229.25
AZSJ49ITN7,MT5,2025-07-28,46409.69,46467.25,-142.44,200,201.95
AZSJ49ITN7,MT5,2025-07-29,46721.5,46934.18,112.68,100,247.14
AZSJ49ITN7,MT5,2025-07-30,46534.14,46611.25,-22.89,100,162.73
AZSJ49ITN7,MT5,2025-07-31,46837.37,46745.75,-141.62,50,202.92
AZSJ49ITN7,MT5,2025-08-01,46944.36,47070.65,-73.71,200,295.1
AZSJ49ITN7,MT5,2025-08-02,46992.99,47197.98,4.99,200,267.47
AZSJ49ITN7,MT5,2025-08-03,47166.05,47293.51,127.46,0,189.59
AZSJ49ITN7,MT5,2025-08-04,47663.78,47505.33,-158.45,0,91.5
AZSJ49ITN7,MT5,2025-08-05,47787.71,47816.68,-21.03,50,211.7
AZSJ49ITN7,MT5,2025-08-06,47762.23,47909.55,97.32,50,186.7
AZSJ49ITN7,MT5,2025-08-07,47532.35,47549.01,16.66,0,257.75
AZSJ49ITN7,MT5,2025-08-08,47146.03,47060.8,-85.23,0,133.73
AZSJ49ITN7,MT5,2025-08-09,47082.42,47046.7,-35.72,0,103.64
AZSJ49ITN7,MT5,2025-08-10,47091.99,47136.64,44.65,0,110.42
AZSJ49ITN7,MT5,2025-08-11,47231.2,47157.66,-173.54,100,187.76
AZSJ49ITN7,MT5,2025-08-12,46887.76,46632.97,-254.79,0,260.2
AZSJ49ITN7,MT5,2025-08-13,47027.8,46974.92,-52.88,0,287.16
A9RFTMTTQL,MT5,2025-07-10,35700.91,35948.63,47.72,200,243.2
A9RFTMTTQL,MT5,2025-07-11,35363.86,35309.98,-53.88,0,284.68
