trade_id,platform,account_id,client_external_id,symbol,side,volume,open_time,close_time,open_price,close_price,commission,realized_pnl,book_flag,counterparty,quote_currency,status
TTGQ9CVAH78,cTrader,AK5RBW2ZLA,EXT00024,GER40,buy,1.0,2025-08-04T19:07:57Z,2025-08-09T05:38:59Z,888.9037,886.678,-1.5,-35.74,,B2Prime,EUR,CLOSED
TKZ1POXTFDC,cTrader,AR7TCS4CC5,EXT00006,NAS100,S,1.0,2025-08-03T16:27:56Z,2025-08-09T20:06:35Z,1127.21713,1124.41444,-3.0,188.61,B,,USD,CLOSED
TFLV1XXLP8I,cTrader,AET8T63J3R,EXT00031,EURUSD,B,0.05,2025-07-25T05:32:00Z,2025-08-13T20:20:44Z,798.41925,798.17992,2.0,-0.49,B,LP_TEST,EUR,CLOSED
T7EWBXXGAEA,MT5,AMLY4LYK83,EXT00023,NAS100.m,BUY,0.01,2025-07-27T05:37:50Z,2025-07-29T07:56:11Z,2105.25492,2109.93824,-10.0,-3.89,B,B2Prime,EUR,CLOSED
TMS3JN050E6,cTrader,AD4V30T9NT,EXT00000,ETHUSD,sell,1.0,2025-08-08T11:09:14Z,2025-08-14T06:01:48Z,1639.23994,1636.75097,-10.0,-39.35,A,LP_MAIN,USD,CLOSED
TJCZUCQMRUN,MT5,AL9XPSEIMV,EXT00003,ETHUSD.m,SELL,20.0,2025-07-31T15:06:26Z,2025-08-11T01:17:24Z,2005.75108,2002.45649,-10.0,-4530.75,A,LP_MAIN,GBP,CLOSED
T6YE0A4ABN7,cTrader,A9BH811KER,EXT00038,US30,B,0.1,2025-07-27T18:01:22Z,2025-07-30T06:03:09Z,1834.96855,1831.38161,-1.5,26.92,B,B2Prime,GBP,CLOSED
TB2ZXII6L3U,cTrader,A7D5J60FKH,EXT00007,XAUUSD,buy,500.0,2025-07-24T01:17:44Z,2025-08-13T20:54:00Z,1002.0728,999.75783,-5.0,41916.06,B,B2Prime,USD,CLOSED
TYBISBO551L,cTrader,A5GJLQM5K8,EXT00015,EURUSD,B,5.0,2025-07-21T03:54:11Z,2025-08-02T08:26:47Z,1528.97416,1531.42608,-1.5,-735.02,A,B2Prime,EUR,CLOSED
TAHUKWQVR1H,cTrader,ASKRT05UIR,EXT00004,BTCUSD,S,0.1,2025-07-19T13:26:15Z,2025-08-10T17:40:07Z,2155.90079,2149.4535,2.0,33.47,A,B2Prime,USD,CLOSED
TF7ATWYAM1N,cTrader,A9DOM5IGQP,EXT00004,GBPUSD,BUY,0.5,2025-08-10T21:34:43Z,2025-08-12T09:21:40Z,504.39888,504.39561,-3.0,0.03,A,B2Prime,EUR,CLOSED
TH9P89FKBI4,cTrader,A1R11Q7UWW,EXT00039,LTCUSD,B,0.5,2025-07-30T07:04:01Z,2025-08-01T19:42:17Z,943.21386,943.6345,-0.5,16.65,,B2Prime,GBP,CLOSED
T6Q0USWOVCX,MT5,AC8UYO57P6,EXT00034,UKOIL.m,B,1.0,2025-08-04T10:02:13Z,2025-08-12T22:15:24Z,1940.34635,1937.79102,2.0,-23.42,B,,GBP,CLOSED
TK47O3LQI7E,cTrader,AJFC2V37PQ,EXT00022,JPN225,SELL,0.1,2025-07-21T17:04:38Z,2025-07-27T11:05:24Z,1535.5484,1536.08254,-5.0,-3.87,B,B2Prime,GBP,CLOSED
TFFQOT8HLJE,MT5,AJD84U89YJ,EXT00023,ETHUSD.m,buy,0.01,2025-08-12T18:01:31Z,2025-08-13T02:02:37Z,477.49919,475.43528,0.0,-1.68,A,B2Prime,GBP,CLOSED
TY3ZB4LDIMS,MT5,APJA1WJ0TP,EXT00007,GBPUSD,S,0.1,2025-07-23T00:25:34Z,2025-08-11T14:58:07Z,911.55637,913.79998,2.0,-14.95,B,B2Prime,USD,CLOSED
T3G84UTDD2E,MT5,ARLRMJKV5U,EXT00017,US30.m,BUY,1.0,2025-07-29T20:57:56Z,2025-08-05T04:36:25Z,2235.052,2233.83443,2.0,8.08,A,LP_TEST,EUR,CLOSED
TE3NWXUJ3AC,cTrader,A26RJRNY20,EXT00014,USDJPY,S,0.1,2025-07-18T08:38:27Z,2025-07-29T03:42:31Z,2120.38856,2127.83335,-1.5,10.36,B,B2Prime,EUR,CLOSED
TD43E7B7P0R,cTrader,AA5UOFWB0H,EXT00036,XCUUSD,BUY,0.5,2025-08-05T21:25:33Z,2025-08-07T11:01:20Z,1141.41425,1140.0244,-0.5,-45.68,B,B2Prime,USD,CLOSED
TPM6JQFWWXR,cTrader,APECQNVQHW,EXT00033,AUDUSD,BUY,50.0,2025-08-02T22:42:11Z,2025-08-11T05:47:11Z,1865.48756,1863.19545,-10.0,-7417.24,A,LP_MAIN,EUR,CLOSED
TCKEH5SW229,MT5,AZSJ49ITN7,EXT00025,FR40.m,BUY,10.0,2025-08-11T02:23:23Z,2025-08-14T00:14:13Z,157.74126,158.09209,-10.0,314.97,B,B2Prime,GBP,CLOSED
TTR6SNGLH62,MT5,AC8UYO57P6,EXT00034,JPN225.m,sell,2.0,2025-08-01T19:11:13Z,2025-08-13T10:42:24Z,668.75098,668.01333,2.0,76.69,A,B2Prime,USD,CLOSED
TT199DXJ37C,MT5,AY6452H2ZQ,EXT00011,AUDUSD,sell,0.1,2025-07-18T05:03:17Z,2025-08-10T02:41:24Z,418.26771,417.29226,-5.0,7.77,B,B2Prime,EUR,CLOSED
T42M44GV3Z6,cTrader,AU2GC5WI6F,EXT00029,XAGUSD,SELL,200.0,2025-07-26T00:25:26Z,2025-08-08T23:52:19Z,722.83896,726.31319,-10.0,-27974.37,A,LP_TEST,USD,CLOSED
T8UUG95RLRD,MT5,A1SWJCKJLT,EXT00012,ETHUSD.m,buy,1.0,2025-07-16T17:39:14Z,2025-08-02T19:28:35Z,286.62241,286.22076,-5.0,30.1,A,,GBP,CLOSED
THSA7HEZ74L,MT5,AN92XF8E8L,EXT00027,USDJPY,sell,0.5,2025-07-26T15:49:01Z,2025-08-10T06:23:39Z,1714.99527,1713.64,-5.0,-37.75,B,B2Prime,GBP,CLOSED
TV71448N7OD,cTrader,A38DIUOVW1,EXT00020,USDJPY,sell,1.0,2025-07-16T10:19:17Z,2025-07-23T14:30:06Z,1138.50318,1133.07264,-5.0,152.52,A,LP_MAIN,EUR,CLOSED
TEF828XG8Y7,MT5,ACAQVKIZZQ,EXT00021,XCUUSD.m,buy,0.05,2025-07-30T00:22:22Z,2025-08-06T20:23:09Z,1562.39234,1558.45226,2.0,7.36,A,B2Prime,EUR,CLOSED
TX3N0KGAZU4,cTrader,A6CCVCJWTL,EXT00033,JPN225,sell,5.0,2025-08-01T16:31:22Z,2025-08-07T02:39:04Z,414.74322,415.45985,-0.5,-238.84,A,B2Prime,GBP,CLOSED
TGL3WXDRLCM,cTrader,AMPNSM43D8,EXT00016,JPN225,SELL,200.0,2025-08-11T21:57:23Z,2025-08-12T00:23:51Z,680.14998,679.87016,-5.0,-262.73,B,B2Prime,GBP,CLOSED
TW83Y0MAHYM,cTrader,AA5UOFWB0H,EXT00036,US500,BUY,5.0,2025-07-30T21:03:26Z,2025-08-03T22:56:31Z,902.3973,899.0371,2.0,1209.9,B,B2Prime,EUR,CLOSED
TBPPFO5MN32,MT5,AGOG72OY0I,EXT00009,JPN225.m,SELL,500.0,2025-07-20T14:39:37Z,2025-07-20T16:14:10Z,2339.24399,2338.48648,-0.5,-15484.91,B,B2Prime,USD,CLOSED
TFC4KL8CGN0,MT5,APJA1WJ0TP,EXT00007,US30.m,BUY,20.0,2025-08-12T10:16:28Z,2025-08-13T02:47:03Z,2161.20464,2156.20684,2.0,4693.47,A,B2Prime,EUR,CLOSED
TM96ZPXVPBL,cTrader,ASKRT05UIR,EXT00004,LTCUSD,SELL,1.0,2025-08-10T22:08:46Z,2025-08-11T11:47:19Z,673.81371,674.23123,2.0,-12.21,B,LP_TEST,GBP,CLOSED
TZZ0JKIBU4F,MT5,AC8UYO57P6,EXT00034,BTCUSD.m,SELL,10.0,2025-07-24T14:08:19Z,2025-08-03T12:38:41Z,298.99303,298.75679,2.0,103.51,A,B2Prime,USD,CLOSED
TPKXVHAGKC4,MT5,AY6452H2ZQ,EXT00011,AUDUSD,BUY,1.0,2025-08-01T21:11:14Z,2025-08-01T23:29:35Z,249.35756,249.31956,2.0,0.04,A,LP_MAIN,EUR,CLOSED
TQ6JXNNNGBP,cTrader,AET8T63J3R,EXT00031,GBPUSD,buy,0.5,2025-07-30T08:02:55Z,2025-08-08T23:40:24Z,178.1989,178.83491,0.0,-7.16,B,LP_MAIN,EUR,CLOSED
T4UFZDY3O1I,MT5,A9UZFK8UT0,EXT00005,XCUUSD.m,SELL,5.0,2025-07-28T03:40:31Z,2025-08-02T15:33:15Z,643.44747,643.23459,-3.0,36.86,A,LP_TEST,EUR,CLOSED
T3PT5R5RC6Z,cTrader,AR7TCS4CC5,EXT00006,US30,buy,200.0,2025-07-18T07:50:32Z,2025-08-06T02:56:12Z,1948.23358,1946.13171,-3.0,-1998.36,B,B2Prime,GBP,CLOSED
T62YWE1G983,MT5,AIUC039TEX,EXT00003,US30.m,B,0.1,2025-08-08T17:46:54Z,2025-08-12T05:03:17Z,1637.03503,1637.60167,-1.5,5.04,A,LP_MAIN,EUR,CLOSED
TP9P9W4J66C,cTrader,A9DOM5IGQP,EXT00004,JPN225,buy,200.0,2025-07-21T11:48:30Z,2025-07-22T12:45:07Z,1121.5921,1124.3735,-0.5,-20994.48,A,LP_MAIN,GBP,CLOSED
TOLJQ52WSPO,cTrader,AMPNSM43D8,EXT00016,GER40,SELL,5.0,2025-08-03T04:57:33Z,2025-08-09T23:05:43Z,83.95802,84.09153,-10.0,-8.12,B,B2Prime,EUR,CLOSED
TV177UDKTMO,cTrader,AA5UOFWB0H,EXT00036,XAUUSD,BUY,1.0,2025-07-22T13:27:22Z,2025-08-05T07:36:15Z,641.01162,641.18009,-5.0,-15.76,A,LP_TEST,USD,CLOSED
TRVBJFVYB6L,MT5,AFLU7U6N7H,EXT00015,GER40.m,BUY,1.0,2025-08-02T23:04:08Z,2025-08-10T21:52:22Z,1548.27927,1551.46238,-5.0,-59.32,A,LP_TEST,USD,CLOSED
T076A3KKRZD,cTrader,ADP0LVSNUJ,EXT00009,US500,BUY,200.0,2025-07-26T21:35:27Z,2025-07-28T02:23:17Z,1457.59606,1455.1234,-0.5,18746.81,B,LP_MAIN,EUR,CLOSED
TK01L0VDP6O,MT5,AP5O3O0LLJ,EXT00034,WTI.m,BUY,2.0,2025-07-26T10:22:50Z,2025-07-29T16:44:56Z,2170.11684,2175.61411,2.0,-636.47,A,B2Prime,GBP,CLOSED
T53SFLSE45B,cTrader,A2DHYLURTP,EXT00018,USDJPY,BUY,1.0,2025-08-07T21:13:41Z,2025-08-14T03:45:11Z,2157.13729,2150.03791,0.0,-633.94,A,B2Prime,EUR,CLOSED
THCBBMHNQO7,MT5,AU9K9XJUY0,EXT00029,JPN225.m,BUY,2.0,2025-07-24T17:22:36Z,2025-08-13T22:40:36Z,1156.99538,1156.96763,-0.5,1.92,A,B2Prime,USD,CLOSED
TNVG5VMF60Y,cTrader,AMPNSM43D8,EXT00016,ETHUSD,SELL,10.0,2025-07-16T20:23:59Z,2025-07-28T14:21:40Z,1235.5747,1231.85853,0.0,547.66,A,,USD,CLOSED
TNFU84XYJOA,MT5,AMUEKIPU1W,EXT00035,USDJPY,B,1.0,2025-07-29T04:55:15Z,2025-07-29T20:59:42Z,1098.08597,1096.88442,-5.0,22.89,B,B2Prime,GBP,CANCELLED
T6XVAJ2K8XP,MT5,ADKWNNHJ7X,EXT00001,ETHUSD.m,B,20.0,2025-07-15T19:09:28Z,2025-08-07T19:36:15Z,1146.53937,1147.31439,-0.5,-658.56,A,LP_TEST,GBP,CLOSED
TMJQY3ODSX4,cTrader,AWWYZX4W6X,EXT00030,BTCUSD,sell,5.0,2025-08-02T15:25:00Z,2025-08-12T23:32:32Z,452.02704,451.71548,-10.0,33.09,A,B2Prime,USD,CLOSED
TXVKDC9X5JZ,MT5,ADKWNNHJ7X,EXT00001,EURUSD,BUY,20.0,2025-08-02T12:48:01Z,2025-08-09T08:25:11Z,1216.03146,1218.18811,-3.0,-574.52,A,B2Prime,USD,CLOSED
TF1622VXYZX,cTrader,A0OXFQ8MYX,EXT00027,XCUUSD,SELL,0.5,2025-07-29T20:54:28Z,2025-08-03T10:43:07Z,357.92787,358.56675,-10.0,20.11,A,,USD,CLOSED
T6O0U93MZYW,cTrader,A2IAGL58KX,EXT00009,UKOIL,BUY,0.5,2025-07-29T17:11:43Z,2025-08-05T00:24:19Z,1461.64436,1458.87931,-0.5,-86.19,A,B2Prime,GBP,OPEN
TS445GDEJ31,cTrader,A9DOM5IGQP,EXT00004,EURUSD,BUY,1.0,2025-08-07T11:03:46Z,2025-08-11T19:33:57Z,2153.82556,2153.2498,0.0,-21.56,A,LP_MAIN,EUR,OPEN
T6XII5P5NVQ,cTrader,AK5RBW2ZLA,EXT00024,GER40,SELL,0.1,2025-07-24T06:04:52Z,2025-08-09T18:07:32Z,927.93764,926.94316,-1.5,4.39,B,B2Prime,EUR,CLOSED
TBWUWQHEYTO,MT5,A1SWJCKJLT,EXT00012,JPN225.m,SELL,0.5,2025-07-21T02:00:59Z,2025-08-12T22:18:52Z,1698.14022,1695.73581,-0.5,-93.08,A,B2Prime,USD,CLOSED
T9M969F5GCL,cTrader,AR7TCS4CC5,EXT00006,XAUUSD,BUY,0.5,2025-07-22T16:27:38Z,2025-07-26T00:33:53Z,1899.93688,1911.05591,-0.5,311.31,B,B2Prime,USD,CLOSED
TWAJ1G1R1DW,cTrader,A26RJRNY20,EXT00014,UKOIL,SELL,5.0,2025-07-23T22:48:22Z,2025-07-31T13:27:58Z,1219.42584,1216.48317,-1.5,1061.85,A,LP_MAIN,GBP,CLOSED
TPRAT0861TA,MT5,ADKWNNHJ7X,EXT00001,XAUUSD.m,buy,10.0,2025-08-05T05:05:22Z,2025-08-10T02:40:10Z,807.75814,808.02953,-5.0,-97.54,,LP_TEST,GBP,CLOSED
TI5LDSLCB8Q,MT5,AIUC039TEX,EXT00003,BTCUSD.m,BUY,50.0,2025-07-15T13:35:44Z,2025-07-27T15:34:43Z,1789.64435,1787.3758,-10.0,5959.41,B,LP_MAIN,USD,OPEN
TSPYE9R1F63,cTrader,A5GJLQM5K8,EXT00015,JPN225,BUY,500.0,2025-08-09T14:58:15Z,2025-08-13T05:54:24Z,1421.29978,1422.1387,-0.5,40286.29,B,B2Prime,GBP,CLOSED
TI9HASEZ2NX,MT5,AT0PVN9ER1,EXT00002,UKOIL.m,BUY,500.0,2025-07-16T07:04:22Z,2025-07-27T09:16:57Z,1989.06765,1990.89155,-3.0,-78281.71,B,B2Prime,GBP,CLOSED
TB9XXAYPNTR,MT5,ACAQVKIZZQ,EXT00021,JPN225.m,SELL,0.01,2025-08-10T07:48:02Z,2025-08-14T02:38:04Z,2081.44791,2079.75652,2.0,-0.19,B,B2Prime,USD,CLOSED
TZWKXXJVE3D,MT5,AIYKID91ZD,EXT00028,US500.m,SELL,50.0,2025-07-22T19:11:49Z,2025-07-27T18:59:23Z,409.50638,409.59421,-10.0,-204.3,B,B2Prime,USD,CLOSED
TEDHHJSHZKB,cTrader,AJFC2V37PQ,EXT00022,AUDUSD,SELL,50.0,2025-07-21T01:57:42Z,2025-08-03T19:25:20Z,968.76727,969.16224,-0.5,-1459.3,A,LP_TEST,EUR,OPEN
TH7LAY64YFD,MT5,AKTAKPUXQP,EXT00010,ETHUSD.m,buy,0.5,2025-08-08T11:05:10Z,2025-08-13T23:44:59Z,1992.9128,1988.32731,-5.0,206.71,B,B2Prime,GBP,OPEN
T0DJI9KQDGB,cTrader,A38DIUOVW1,EXT00020,XAUUSD,SELL,0.5,2025-08-09T04:58:15Z,2025-08-09T15:59:01Z,940.8407,944.20456,-3.0,157.34,B,B2Prime,USD,CLOSED
T2L0D1B4XGM,MT5,A0H2CWTG1M,EXT00039,WTI.m,BUY,5.0,2025-07-29T11:19:35Z,2025-08-07T05:14:59Z,2189.95888,2181.45418,-1.5,1157.74,B,B2Prime,GBP,OPEN
TJ0NMEOQ4YR,MT5,AFLU7U6N7H,EXT00015,EURUSD,BUY,2.0,2025-08-05T14:45:55Z,2025-08-13T03:57:46Z,2476.82191,2480.02992,-10.0,-559.67,B,B2Prime,USD,CLOSED
T5GE094D6RU,MT5,A8BBI4WIRE,EXT00015,GER40.m,buy,1.0,2025-08-04T20:09:13Z,2025-08-12T17:13:37Z,2199.39025,2201.56121,-1.5,108.29,A,LP_MAIN,USD,CLOSED
TW2W5506RR5,MT5,AC8UYO57P6,EXT00034,FR40.m,BUY,5.0,2025-08-05T15:17:16Z,2025-08-07T20:10:01Z,421.86685,421.18817,2.0,264.85,B,B2Prime,GBP,CLOSED
TCXA5S00I85,MT5,A8YG0JV1V9,EXT00019,NAS100.m,SELL,0.5,2025-08-05T18:13:46Z,2025-08-06T07:42:11Z,1174.41723,1178.79745,2.0,-203.63,A,,EUR,CLOSED
TYWP0RXXF36,MT5,A65KXVF1T2,EXT00002,XAGUSD.m,BUY,10.0,2025-08-09T13:35:09Z,2025-08-12T17:51:05Z,1320.822,1320.11667,-10.0,315.25,B,LP_MAIN,EUR,CLOSED
TA7SQRF1LLK,MT5,AG8QYNPDPO,EXT00039,NAS100.m,BUY,500.0,2025-08-14T02:53:15Z,2025-08-14T03:28:03Z,1079.45417,1081.33033,0.0,-88673.13,A,B2Prime,EUR,CLOSED
TTN3CPUDRL9,cTrader,A7D5J60FKH,EXT00007,LTCUSD,S,20.0,2025-08-08T23:24:23Z,2025-08-10T07:55:25Z,1963.45137,1959.5144,2.0,7685.54,B,B2Prime,GBP,CLOSED
TOBT328W6UX,MT5,AJD84U89YJ,EXT00023,GBPUSD,SELL,0.1,2025-07-16T05:29:37Z,2025-07-21T05:09:54Z,168.89581,169.35521,0.0,-0.95,B,LP_TEST,USD,CLOSED
TNBIQUWRXZE,cTrader,A2IAGL58KX,EXT00009,GBPUSD,sell,1.0,2025-08-06T12:18:42Z,2025-08-10T15:40:33Z,574.07378,575.59452,-10.0,99.88,B,,EUR,CLOSED
TM38KSZBFFZ,MT5,AMCIKPTK93,EXT00007,XCUUSD.m,SELL,5.0,2025-07-26T03:08:42Z,2025-07-26T04:30:29Z,624.45948,624.01188,-0.5,104.6,B,LP_MAIN,EUR,OPEN
TJHE4H3GM1B,MT5,A1SWJCKJLT,EXT00012,XAGUSD.m,BUY,0.5,2025-08-04T05:33:22Z,2025-08-05T12:47:39Z,1677.86017,1680.58496,-5.0,-127.06,,B2Prime,EUR,CLOSED
T1QX8ERTB74,MT5,ANZS43C5BA,EXT00038,UKOIL.m,BUY,0.1,2025-08-12T22:48:20Z,2025-08-13T03:22:30Z,1911.85938,1919.47398,-10.0,-58.82,,,GBP,CLOSED
T26YG3DXVL5,MT5,AWD8IL3FB9,EXT00010,US500.m,B,10.0,2025-08-07T19:26:51Z,2025-08-13T23:35:36Z,1723.52092,1724.17556,-5.0,-329.13,A,LP_TEST,USD,CLOSED
T61J88QEOZ0,MT5,AX8BM92H3T,EXT00032,FR40.m,buy,2.0,2025-08-04T16:34:15Z,2025-08-12T02:02:11Z,2011.59223,2011.32779,-10.0,19.36,B,B2Prime,GBP,CLOSED
T4Z7WHWKMY9,MT5,AG8QYNPDPO,EXT00039,WTI.m,BUY,1.0,2025-07-29T21:03:00Z,2025-08-12T04:15:12Z,209.87197,209.73131,0.0,10.16,B,B2Prime,GBP,CLOSED
TTWZ1UU7ZY6,cTrader,ASKRT05UIR,EXT00004,WTI,SELL,0.5,2025-07-23T23:57:28Z,2025-08-05T05:34:49Z,2404.84997,2406.34405,-3.0,5.19,B,,GBP,CLOSED
T5PADNBCJ29,MT5,ARLRMJKV5U,EXT00017,WTI.m,BUY,0.1,2025-08-10T06:49:58Z,2025-08-12T00:33:26Z,794.34939,791.72965,-10.0,19.26,B,B2Prime,GBP,CLOSED
T4YK1B3D505,cTrader,A38DIUOVW1,EXT00020,GBPUSD,BUY,1.0,2025-07-27T12:42:57Z,2025-07-31T02:05:59Z,787.07823,789.39337,0.0,160.12,B,B2Prime,EUR,CLOSED
TI22KX7N89L,cTrader,AC89K8YQK9,EXT00029,XAGUSD,SELL,0.1,2025-08-11T14:43:07Z,2025-08-12T19:07:11Z,844.34926,846.76678,-5.0,15.3,A,B2Prime,USD,CLOSED
TAJW2536ZX1,cTrader,ASKRT05UIR,EXT00004,GER40,BUY,10.0,2025-08-11T04:03:46Z,2025-08-11T11:58:53Z,729.84131,728.78628,-0.5,-854.61,A,LP_TEST,EUR,CLOSED
T18KGYGGSNP,cTrader,APECQNVQHW,EXT00033,BTCUSD,SELL,50.0,2025-08-10T21:38:38Z,2025-08-12T02:20:24Z,44.21765,44.1279,-10.0,379.8,A,B2Prime,USD,CLOSED
TEVJLZFFLB7,cTrader,AMPNSM43D8,EXT00016,XCUUSD,SELL,5.0,2025-08-11T09:16:31Z,2025-08-12T04:35:59Z,1039.28973,1038.04403,-3.0,-244.16,B,B2Prime,USD,CLOSED
TRUM2LHGCSO,MT5,AKTAKPUXQP,EXT00010,XCUUSD.m,BUY,50.0,2025-08-14T06:01:37Z,2025-08-14T07:28:51Z,1038.5789,1040.07115,2.0,1874.45,B,B2Prime,EUR,CLOSED
TDHHLMH1T93,MT5,A12VJ99T2D,EXT00033,UKOIL.m,BUY,1.0,2025-08-10T10:29:00Z,2025-08-12T21:19:06Z,2276.78367,2277.79921,-0.5,-78.76,A,B2Prime,GBP,CLOSED
TYQ6WW8YL68,MT5,AMUEKIPU1W,EXT00035,FR40.m,buy,2.0,2025-07-15T19:02:53Z,2025-07-21T08:47:31Z,468.15143,469.39037,-0.5,161.16,A,B2Prime,GBP,CANCELLED
TTK63N2QB6G,MT5,AY6452H2ZQ,EXT00011,AUDUSD,SELL,200.0,2025-08-03T02:22:08Z,2025-08-06T05:11:22Z,1829.69829,1832.38883,-0.5,18918.29,A,B2Prime,EUR,CLOSED
T8G8TACY15P,MT5,AF1BCPPVOH,EXT00037,USDJPY,BUY,0.05,2025-08-09T07:31:18Z,2025-08-09T19:35:50Z,1888.99217,1890.38593,-0.5,-4.1,B,B2Prime,GBP,CLOSED
TTZ91X70FQL,cTrader,AXEBB9EITN,EXT00032,JPN225,SELL,0.5,2025-07-20T09:52:28Z,2025-07-30T09:28:31Z,2366.00824,2366.06338,-10.0,2.41,A,B2Prime,GBP,CLOSED
TB2UUIJNWPA,cTrader,APBN78BMYY,EXT00008,US500,SELL,0.1,2025-07-19T14:45:37Z,2025-07-23T04:11:01Z,515.96956,515.67399,-1.5,-2.71,A,B2Prime,EUR,CLOSED
TAZC0B4MSKY,MT5,AL9XPSEIMV,EXT00003,NAS100.m,BUY,0.5,2025-07-21T02:37:38Z,2025-08-03T02:16:26Z,1383.80359,1383.60699,-1.5,3.54,B,B2Prime,EUR,CLOSED
TK7N3BFH024,MT5,AC8UYO57P6,EXT00034,GBPUSD,SELL,1.0,2025-08-13T19:29:29Z,2025-08-13T21:08:58Z,307.94353,307.83228,2.0,8.88,A,LP_MAIN,USD,CLOSED
TFY620N8TTE,MT5,A8BBI4WIRE,EXT00015,AUDUSD,BUY,0.5,2025-07-29T16:27:57Z,2025-08-14T01:54:27Z,1241.0917,1243.14061,2.0,33.72,B,LP_MAIN,EUR,CLOSED
TVT8K06MOXS,MT5,A0H2CWTG1M,EXT00039,USDJPY,SELL,1.0,2025-07-15T14:39:04Z,2025-08-12T09:59:59Z,1528.71555,1526.07119,0.0,-70.13,B,B2Prime,GBP,CLOSED
TH4GG24479Q,cTrader,AD4V30T9NT,EXT00000,US30,BUY,0.1,2025-07-23T04:18:59Z,2025-07-27T15:34:59Z,1110.39019,1113.22223,-0.5,8.44,B,B2Prime,GBP,CLOSED
TKCD0RLEXDW,cTrader,A6CCVCJWTL,EXT00033,XCUUSD,buy,0.5,2025-08-11T01:11:48Z,2025-08-11T11:55:56Z,1760.54511,1757.24249,-0.5,-43.31,B,B2Prime,USD,CLOSED
TRLXYFU38GL,MT5,A12VJ99T2D,EXT00033,JPN225.m,sell,200.0,2025-07-24T18:13:59Z,2025-08-01T11:26:24Z,1022.10382,1025.37179,2.0,10881.08,B,B2Prime,USD,OPEN
T0P4E05QMKT,cTrader,A5GJLQM5K8,EXT00015,XAUUSD,buy,5.0,2025-07-26T02:53:14Z,2025-08-12T09:51:23Z,1684.98962,1686.75816,2.0,68.77,A,LP_TEST,USD,CLOSED
TV44FTJ5CCA,cTrader,AC89K8YQK9,EXT00029,USDJPY,SELL,50.0,2025-07-23T21:34:41Z,2025-08-08T13:43:20Z,1921.48177,1918.10573,2.0,442.48,B,LP_MAIN,EUR,CLOSED
TBUOV6TT9Q1,MT5,AC8UYO57P6,EXT00034,USDJPY,B,50.0,2025-08-08T23:41:48Z,2025-08-12T19:46:02Z,1811.58048,1816.71065,2.0,-13075.62,A,LP_TEST,GBP,CLOSED
TI10KQSOSX4,cTrader,AWWYZX4W6X,EXT00030,XCUUSD,BUY,0.01,2025-08-02T03:00:02Z,2025-08-11T15:43:50Z,2384.05482,2380.64017,-0.5,-2.31,A,B2Prime,USD,CLOSED
TFSQG8X80RM,cTrader,ADP0LVSNUJ,EXT00009,XCUUSD,sell,10.0,2025-08-14T04:11:41Z,2025-08-14T07:23:30Z,158.06384,158.09515,-1.5,-18.05,B,B2Prime,USD,OPEN
TRCNBH6NQQB,cTrader,AWWYZX4W6X,EXT00030,GER40,SELL,10.0,2025-07-25T23:44:01Z,2025-08-13T11:24:24Z,1367.7902,1370.24225,0.0,-2269.02,A,B2Prime,EUR,CLOSED
TZS34JTGXNX,MT5,AZSJ49ITN7,EXT00025,ETHUSD.m,sell,500.0,2025-07-31T02:21:40Z,2025-08-02T14:34:38Z,1580.20047,1586.08754,-1.5,-283069.89,B,B2Prime,GBP,CLOSED
TJ9IO3M25A5,cTrader,AA5UOFWB0H,EXT00036,GER40,SELL,0.5,2025-07-19T03:28:42Z,2025-08-13T05:31:03Z,1584.64065,1582.64599,0.0,61.55,A,B2Prime,EUR,CLOSED
TISKFFV3XOL,MT5,ACAQVKIZZQ,EXT00021,JPN225.m,SELL,20.0,2025-08-05T17:18:36Z,2025-08-07T17:37:46Z,1317.28582,1317.53349,-3.0,261.79,A,LP_TEST,USD,CLOSED
TYRVXOIEVES,MT5,AY6452H2ZQ,EXT00011,BTCUSD.m,buy,0.05,2025-07-20T20:50:24Z,2025-08-13T05:55:51Z,7.38142,7.39904,-0.5,-0.02,A,B2Prime,USD,CLOSED
TCJG8VUAZXK,cTrader,AD4V30T9NT,EXT00000,JPN225,BUY,5.0,2025-08-12T03:31:59Z,2025-08-12T14:18:38Z,1520.36259,1517.34419,2.0,1127.44,,LP_TEST,GBP,CLOSED
TQ95G3V23GX,cTrader,AR7TCS4CC5,EXT00006,USDJPY,BUY,1.0,2025-07-19T12:41:43Z,2025-07-30T01:07:41Z,2073.16025,2070.88473,0.0,52.54,A,B2Prime,EUR,CLOSED
T0MQVINDH4S,MT5,A8BBI4WIRE,EXT00015,GBPUSD,sell,5.0,2025-07-28T04:58:48Z,2025-08-01T06:46:05Z,1599.61545,1600.59867,-1.5,-191.05,B,B2Prime,USD,CANCELLED
TVG6V5T1DX6,MT5,AIYKID91ZD,EXT00028,BTCUSD.m,BUY,20.0,2025-08-04T17:53:15Z,2025-08-06T13:32:01Z,2408.52005,2418.84156,-3.0,13100.09,A,B2Prime,USD,CLOSED
T61XSNBTI22,MT5,AFLU7U6N7H,EXT00015,EURUSD,SELL,50.0,2025-08-10T13:06:17Z,2025-08-10T13:21:46Z,1431.84107,1428.89834,-5.0,864.98,B,LP_MAIN,USD,CANCELLED
